"Sighting_ID","Observer_ID","Date","Time","Site_Code","Latitude","Longitude","Species_Common","Species_Code","Status","Band_Color","Tag_Flag","Bird_ID","Distance_m","Age_Class","Age_Code","Sex","Sex_Code","Release_Year","Release_Cohort"
"S002857","O03",2025-05-03,"09:57","MR",43.65586,-116.24695,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,92.7,"Adult",3,"F",1,NA,NA
"S002858","O02",2025-05-13,"08:18","MR",43.64446,-116.23783,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Adult",3,"M",2,NA,NA
"S002859","O04",2025-04-30,"10:18","BR",43.61032,-116.22094,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,12.4,"Adult",3,"F",1,NA,NA
"S002860","O09",2025-06-13,"07:01","MR",43.63927,-116.23583,"American Robin","AMRO","Wild Hatch","None",0,NA,17.2,"Second-year",2,NA,NA,NA,NA
"S002861","O02",2025-04-03,"09:07","NP",43.67406,-116.16576,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,30.9,"Second-year",2,"M",2,NA,NA
"S002862","O06",2025-04-28,"08:41","MR",43.63591,-116.22492,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,41.7,"Unknown",99,NA,NA,NA,NA
"S002863","O04",2025-04-07,"08:28","LC",43.58389,-116.19863,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,33.3,"Adult",3,NA,NA,NA,NA
"S002864","O10",2025-06-08,"07:24","WC",43.61289,-116.18833,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,116.2,"Hatch-year",1,"F",1,NA,NA
"S002865","O01",2025-04-26,"05:22","SR",43.55573,-116.22415,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,19.3,"Hatch-year",1,"F",1,NA,NA
"S002866","O09",2025-06-19,"08:04","MR",43.64539,-116.24045,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,87.4,"Second-year",2,"F",1,NA,NA
"S002867","O09",2025-04-15,"08:37","MR",43.64654,-116.24631,"Asterfall Reedlark","ARLK","Reintroduced","Silver",1,"B68548",30.2,"Adult",3,"M",2,2024,"H2023_R2024"
"S002868","O03",2025-07-22,"08:15","BR",43.61253,-116.20541,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,18,"Second-year",2,"M",2,NA,NA
"S002869","O01",2025-05-02,"07:08","BR",43.61307,-116.21679,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66.4,"Adult",3,"M",2,NA,NA
"S002870","O02",2025-04-05,"06:37","LC",43.57092,-116.18103,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,50.8,"Second-year",2,"M",2,NA,NA
"S002871","O04",2025-04-10,"10:56","SR",43.56275,-116.21868,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,49,"Adult",3,"M",2,NA,NA
"S002872","O06",2025-06-28,"08:25","NP",43.6497,-116.16646,"American Robin","AMRO","Wild Hatch","None",0,NA,27.2,"Adult",3,"F",1,NA,NA
"S002873","O03",2025-06-07,"10:01","SR",43.55506,-116.21658,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,106.9,"Adult",3,"M",2,NA,NA
"S002874","O12",2025-04-01,"10:11","MR",43.63551,-116.24083,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,14.3,"Unknown",99,"M",2,NA,NA
"S002875","O03",2025-04-27,"09:48","MR",43.63052,-116.2155,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,116.9,"Adult",3,NA,NA,NA,NA
"S002876","O12",2025-05-04,"06:02","LC",43.58332,-116.19413,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,68.2,"Adult",3,"M",2,NA,NA
"S002877","O05",2025-07-30,"05:13","SR",43.57042,-116.21786,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,34.8,"Second-year",2,"F",1,NA,NA
"S002878","O10",2025-05-23,"06:15","SR",43.56981,-116.21485,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,91.3,"Hatch-year",1,"M",2,NA,NA
"S002879","O12",2025-04-28,"08:53","LC",43.58866,-116.19154,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,61.2,"Hatch-year",1,"M",2,NA,NA
"S002880","O04",2025-04-11,"06:49","BR",43.60554,-116.22767,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,92.9,"Second-year",2,NA,NA,NA,NA
"S002881","O07",2025-06-24,"08:53","SR",43.56162,-116.21324,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66.4,"Adult",3,"F",1,NA,NA
"S002882","O10",2025-05-15,"09:46","MR",43.63308,-116.23117,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66.6,"Second-year",2,"F",1,NA,NA
"S002883","O06",2025-05-24,"06:34","BR",43.61563,-116.20258,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,64.5,"Adult",3,"F",1,NA,NA
"S002884","O04",2025-07-13,"09:58","MR",43.64363,-116.22633,"American Robin","AMRO","Wild Hatch","None",0,NA,117.7,"Second-year",2,"F",1,NA,NA
"S002885","O01",2025-06-09,"08:43","WC",43.63202,-116.18901,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,70.3,"Second-year",2,"F",1,NA,NA
"S002886","O05",2025-07-16,"09:44","NP",43.64432,-116.16652,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,86.3,"Second-year",2,"M",2,NA,NA
"S002887","O01",2025-05-05,"05:47","LC",43.57226,-116.19094,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,101,"Second-year",2,"M",2,NA,NA
"S002888","O10",2025-06-30,"07:48","BR",43.60851,-116.21339,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,71,"Unknown",99,"F",1,NA,NA
"S002889","O08",2025-07-05,"08:21","BR",43.61468,-116.2118,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,25,"Adult",3,"F",1,NA,NA
"S002890","O12",2025-07-03,"10:59","MR",43.64127,-116.24511,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,111.6,"Unknown",99,"M",2,NA,NA
"S002891","O07",2025-04-25,"07:32","MR",43.63586,-116.23082,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,15,"Hatch-year",1,NA,NA,NA,NA
"S002892","O07",2025-04-01,"10:27","MR",43.64854,-116.2518,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,68.1,"Hatch-year",1,"M",2,NA,NA
"S002893","O11",2025-06-04,"09:42","SR",43.56039,-116.2316,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,69.3,"Hatch-year",1,NA,NA,NA,NA
"S002894","O03",2025-07-13,"09:01","MR",43.63348,-116.22704,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,75.9,"Second-year",2,"F",1,NA,NA
"S002895","O10",2025-04-10,"05:56","WC",43.62227,-116.18306,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,96.8,"Adult",3,"F",1,NA,NA
"S002896","O09",2025-04-20,"06:45","MR",43.64238,-116.24757,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,53.8,"Hatch-year",1,"M",2,NA,NA
"S002897","O10",2025-06-26,"10:59","MR",43.63998,-116.24197,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,76,"Adult",3,"F",1,NA,NA
"S002898","O04",2025-04-16,"06:20","SR",43.55363,-116.22209,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,92.6,"Second-year",2,"M",2,NA,NA
"S002899","O05",2025-05-30,"05:15","WC",43.6192,-116.18916,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,113.8,"Adult",3,"F",1,NA,NA
"S002900","O04",2025-07-08,"05:41","MR",43.63646,-116.23565,"American Robin","AMRO","Wild Hatch","None",0,NA,22,"Adult",3,"F",1,NA,NA
"S002901","O12",2025-05-03,"07:03","NP",43.66011,-116.16134,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,59.1,"Adult",3,"M",2,NA,NA
"S002902","O12",2025-04-12,"05:54","BR",43.59564,-116.202,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,30.8,"Adult",3,"M",2,NA,NA
"S002903","O03",2025-05-02,"06:21","MR",43.63449,-116.24553,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66,"Adult",3,"F",1,NA,NA
"S002904","O12",2025-07-11,"05:25","NP",43.66273,-116.17205,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,91.4,"Adult",3,NA,NA,NA,NA
"S002905","O09",2025-06-01,"09:09","BR",43.61297,-116.20183,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,50.2,"Second-year",2,NA,NA,NA,NA
"S002906","O02",2025-07-30,"06:03","LC",43.57484,-116.17787,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,96,"Hatch-year",1,"M",2,NA,NA
"S002907","O08",2025-06-10,"09:44","NP",43.66622,-116.15054,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,35.9,"Unknown",99,"M",2,NA,NA
"S002908","O04",2025-06-05,"07:43","SR",43.56891,-116.21389,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,21.4,"Adult",3,"F",1,NA,NA
"S002909","O09",2025-05-25,"06:01","BR",43.61049,-116.21456,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,73.2,"Unknown",99,"F",1,NA,NA
"S002910","O06",2025-07-12,"08:30","MR",43.63355,-116.24506,"American Robin","AMRO","Wild Hatch","None",0,NA,112.2,"Hatch-year",1,NA,NA,NA,NA
"S002911","O08",2025-05-21,"05:14","NP",43.66662,-116.16334,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,74.3,"Unknown",99,"F",1,NA,NA
"S002912","O02",2025-06-27,"05:32","MR",43.6357,-116.23937,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,35.6,"Second-year",2,"M",2,NA,NA
"S002913","O08",2025-05-19,"08:59","BR",43.60279,-116.20239,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,113.9,"Adult",3,"F",1,NA,NA
"S002914","O11",2025-07-18,"10:26","SR",43.55539,-116.21721,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,76.8,"Unknown",99,"M",2,NA,NA
"S002915","O12",2025-05-18,"06:28","NP",43.64519,-116.15489,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,20.4,"Second-year",2,"F",1,NA,NA
"S002916","O04",2025-04-03,"07:23","WC",43.62191,-116.17992,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,95.6,"Adult",3,NA,NA,NA,NA
"S002917","O03",2025-05-05,"10:49","WC",43.63099,-116.19327,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,74.2,"Hatch-year",1,NA,NA,NA,NA
"S002918","O04",2025-07-25,"06:29","BR",43.59582,-116.22388,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,19.5,"Adult",3,"M",2,NA,NA
"S002919","O06",2025-06-08,"09:15","SR",43.55379,-116.21564,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,12.3,"Adult",3,"F",1,NA,NA
"S002920","O10",2025-06-16,"06:46","LC",43.59121,-116.18862,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,85.2,"Hatch-year",1,"M",2,NA,NA
"S002921","O02",2025-05-15,"09:26","SR",43.55927,-116.20999,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,71.4,"Adult",3,"F",1,NA,NA
"S002922","O09",2025-05-06,"05:48","NP",43.64525,-116.15683,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,15.9,"Adult",3,"F",1,NA,NA
"S002923","O01",2025-05-15,"06:53","LC",43.57836,-116.18611,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,61.5,"Adult",3,"M",2,NA,NA
"S002924","O09",2025-06-29,"08:05","NP",43.66447,-116.15934,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,117.3,"Hatch-year",1,"F",1,NA,NA
"S002925","O04",2025-07-07,"09:21","MR",43.63912,-116.23281,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,103,"Adult",3,"M",2,NA,NA
"S002926","O07",2025-05-27,"05:15","BR",43.60549,-116.2135,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,61.8,"Adult",3,"F",1,NA,NA
"S002927","O07",2025-07-23,"10:24","SR",43.54899,-116.21891,"American Robin","AMRO","Wild Hatch","None",0,NA,83.6,"Second-year",2,"M",2,NA,NA
"S002928","O06",2025-04-13,"10:36","WC",43.61944,-116.20009,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,94.6,"Adult",3,"F",1,NA,NA
"S002929","O02",2025-05-13,"07:53","LC",43.57836,-116.18813,"American Robin","AMRO","Wild Hatch","None",0,NA,76.2,"Adult",3,"F",1,NA,NA
"S002930","O11",2025-06-22,"10:15","MR",43.62653,-116.24718,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,89.2,"Second-year",2,"F",1,NA,NA
"S002931","O02",2025-07-28,"07:36","MR",43.64914,-116.24955,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,29.1,"Hatch-year",1,"F",1,NA,NA
"S002932","O12",2025-04-02,"07:25","MR",43.642,-116.25964,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,118.3,"Adult",3,"F",1,NA,NA
"S002933","O01",2025-06-02,"06:23","NP",43.67444,-116.16055,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,76.1,"Hatch-year",1,"M",2,NA,NA
"S002934","O03",2025-07-29,"09:05","SR",43.56409,-116.23057,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,28.1,"Hatch-year",1,"F",1,NA,NA
"S002935","O12",2025-04-15,"06:23","NP",43.65937,-116.1659,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,62.5,"Unknown",99,"M",2,NA,NA
"S002936","O03",2025-04-22,"08:52","NP",43.67081,-116.1546,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,13.5,"Adult",3,"M",2,NA,NA
"S002937","O08",2025-06-16,"09:10","LC",43.57871,-116.19129,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,44.6,"Adult",3,"M",2,NA,NA
"S002938","O03",2025-07-20,"06:37","BR",43.61391,-116.20925,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,67.8,"Adult",3,"M",2,NA,NA
"S002939","O11",2025-04-24,"07:01","MR",43.64354,-116.2441,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,78.6,"Second-year",2,"F",1,NA,NA
"S002940","O11",2025-07-11,"07:37","SR",43.56817,-116.21946,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,49.8,"Hatch-year",1,"M",2,NA,NA
"S002941","O12",2025-05-07,"08:11","MR",43.63399,-116.24615,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,52.5,"Hatch-year",1,"M",2,NA,NA
"S002942","O03",2025-06-27,"09:09","MR",43.63092,-116.23803,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,93.7,"Hatch-year",1,"F",1,NA,NA
"S002943","O01",2025-07-18,"09:30","NP",43.65593,-116.17418,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,41.9,"Adult",3,"M",2,NA,NA
"S002944","O02",2025-07-07,"08:11","LC",43.58325,-116.17926,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Hatch-year",1,NA,NA,NA,NA
"S002945","O08",2025-07-09,"07:18","SR",43.56151,-116.22228,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,48.7,"Hatch-year",1,NA,NA,NA,NA
"S002946","O01",2025-06-16,"08:45","MR",43.63382,-116.22311,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,27.1,"Second-year",2,"F",1,NA,NA
"S002947","O12",2025-06-12,"08:40","WC",43.61917,-116.19266,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,113.7,"Second-year",2,"M",2,NA,NA
"S002948","O08",2025-05-28,"07:39","SR",43.55577,-116.20995,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,57.7,"Adult",3,"F",1,NA,NA
"S002949","O02",2025-04-12,"10:07","NP",43.65238,-116.15745,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,118.7,"Second-year",2,"M",2,NA,NA
"S002950","O08",2025-05-28,"10:54","MR",43.65148,-116.23017,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,6.7,"Second-year",2,"F",1,NA,NA
"S002951","O01",2025-04-24,"09:49","LC",43.57262,-116.18889,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B73645",21.7,"Second-year",2,"F",1,2025,"H2024_R2025"
"S002952","O12",2025-04-20,"10:13","LC",43.56734,-116.16987,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,35.3,"Adult",3,"F",1,NA,NA
"S002953","O11",2025-07-10,"07:08","BR",43.61336,-116.21411,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,64.6,"Adult",3,"F",1,NA,NA
"S002954","O07",2025-07-07,"09:52","SR",43.56924,-116.21919,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,11,"Hatch-year",1,"M",2,NA,NA
"S002955","O11",2025-06-26,"09:34","BR",43.60748,-116.22079,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,42.8,"Second-year",2,"F",1,NA,NA
"S002956","O10",2025-06-25,"09:48","SR",43.5586,-116.22625,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,26.5,"Adult",3,"M",2,NA,NA
"S002957","O07",2025-07-26,"07:51","SR",43.55282,-116.22839,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,6.6,"Second-year",2,"M",2,NA,NA
"S002958","O05",2025-04-06,"09:33","SR",43.56796,-116.21257,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,76.5,"Hatch-year",1,"F",1,NA,NA
"S002959","O12",2025-04-23,"05:29","SR",43.56427,-116.20897,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,47.5,"Adult",3,"F",1,NA,NA
"S002960","O03",2025-04-25,"06:06","BR",43.60569,-116.20071,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,6.9,"Hatch-year",1,"M",2,NA,NA
"S002961","O03",2025-06-27,"08:43","MR",43.62177,-116.25277,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,29.3,"Hatch-year",1,"M",2,NA,NA
"S002962","O10",2025-04-28,"07:19","BR",43.60731,-116.21702,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,32.1,"Adult",3,"F",1,NA,NA
"S002963","O09",2025-06-26,"05:59","LC",43.56969,-116.17035,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,26.3,"Adult",3,"F",1,NA,NA
"S002964","O11",2025-04-30,"07:57","SR",43.55499,-116.22129,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,99.2,"Adult",3,"M",2,NA,NA
"S002965","O09",2025-07-02,"08:12","MR",43.65407,-116.24545,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,8.8,"Hatch-year",1,NA,NA,NA,NA
"S002966","O06",2025-06-04,"10:54","LC",43.57876,-116.18076,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,29.9,"Hatch-year",1,"M",2,NA,NA
"S002967","O02",2025-04-01,"09:02","WC",43.61544,-116.18639,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,65.2,"Adult",3,"M",2,NA,NA
"S002968","O11",2025-07-20,"10:54","NP",43.65339,-116.17099,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,59.6,"Adult",3,NA,NA,NA,NA
"S002969","O03",2025-05-28,"09:13","LC",43.58884,-116.17322,"American Robin","AMRO","Wild Hatch","None",0,NA,62.3,"Hatch-year",1,"M",2,NA,NA
"S002970","O09",2025-04-19,"06:09","WC",43.61732,-116.1815,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66.6,"Adult",3,"M",2,NA,NA
"S002971","O09",2025-06-07,"07:02","WC",43.61677,-116.17447,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,68.8,"Second-year",2,"F",1,NA,NA
"S002972","O04",2025-06-07,"10:19","BR",43.6154,-116.19241,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,17.1,"Hatch-year",1,"M",2,NA,NA
"S002973","O03",2025-04-14,"09:02","MR",43.65306,-116.23542,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,98.6,"Adult",3,"M",2,NA,NA
"S002974","O07",2025-06-13,"06:19","SR",43.55592,-116.22242,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,63.1,"Adult",3,"F",1,NA,NA
"S002975","O11",2025-06-28,"05:04","NP",43.66562,-116.16588,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,93.6,"Hatch-year",1,"F",1,NA,NA
"S002976","O08",2025-07-04,"08:50","BR",43.59547,-116.21473,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,16.7,"Adult",3,NA,NA,NA,NA
"S002977","O07",2025-07-01,"10:38","SR",43.55835,-116.20962,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,75.5,"Second-year",2,"F",1,NA,NA
"S002978","O09",2025-07-12,"07:01","MR",43.6305,-116.25104,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,60.6,"Hatch-year",1,"M",2,NA,NA
"S002979","O05",2025-06-25,"09:58","NP",43.66463,-116.17205,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,49.9,"Second-year",2,"F",1,NA,NA
"S002980","O11",2025-06-15,"10:43","NP",43.66581,-116.156,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,40.5,"Adult",3,"M",2,NA,NA
"S002981","O07",2025-07-16,"06:25","MR",43.6381,-116.23032,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,74.9,"Second-year",2,"F",1,NA,NA
"S002982","O06",2025-04-08,"05:43","WC",43.62498,-116.19658,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,22.7,"Hatch-year",1,NA,NA,NA,NA
"S002983","O04",2025-05-20,"10:08","LC",43.56507,-116.17099,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,99.6,"Adult",3,"F",1,NA,NA
"S002984","O05",2025-07-26,"06:05","BR",43.58876,-116.20984,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,98,"Adult",3,"F",1,NA,NA
"S002985","O09",2025-05-14,"07:17","MR",43.63733,-116.24548,"American Robin","AMRO","Wild Hatch","None",0,NA,14,"Second-year",2,NA,NA,NA,NA
"S002986","O04",2025-05-25,"05:22","BR",43.61496,-116.22342,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,119.6,"Unknown",99,"F",1,NA,NA
"S002987","O05",2025-06-15,"07:18","BR",43.60323,-116.21812,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,35.9,"Hatch-year",1,"M",2,NA,NA
"S002988","O08",2025-07-14,"05:33","NP",43.65724,-116.16178,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,35,"Second-year",2,"F",1,NA,NA
"S002989","O06",2025-04-13,"05:47","WC",43.61376,-116.20063,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B91885",71.4,"Second-year",2,"F",1,2025,"H2024_R2025"
"S002990","O01",2025-05-14,"09:56","MR",43.63684,-116.2425,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,64.5,"Second-year",2,NA,NA,NA,NA
"S002991","O12",2025-04-03,"07:49","WC",43.61717,-116.18587,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,59.6,"Adult",3,"M",2,NA,NA
"S002992","O10",2025-04-05,"08:43","MR",43.63817,-116.23014,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,23.4,"Hatch-year",1,NA,NA,NA,NA
"S002993","O09",2025-07-07,"07:07","LC",43.56953,-116.19401,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,95.8,"Hatch-year",1,"M",2,NA,NA
"S002994","O03",2025-04-29,"06:32","SR",43.5424,-116.21584,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,5.5,"Adult",3,"F",1,NA,NA
"S002995","O06",2025-07-30,"09:35","BR",43.61593,-116.21521,"American Robin","AMRO","Wild Hatch","None",0,NA,59.9,"Adult",3,NA,NA,NA,NA
"S002996","O07",2025-06-02,"05:02","LC",43.57519,-116.19993,"American Robin","AMRO","Wild Hatch","None",0,NA,9.5,"Adult",3,"F",1,NA,NA
"S002997","O02",2025-04-18,"07:34","LC",43.58117,-116.17319,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,11.7,"Hatch-year",1,"M",2,NA,NA
"S002998","O03",2025-07-28,"10:16","SR",43.56394,-116.20966,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,89.7,"Adult",3,NA,NA,NA,NA
"S002999","O04",2025-04-16,"06:16","MR",43.63753,-116.22759,"Asterfall Reedlark","ARLK","Reintroduced","Silver",1,"B73879",111.1,"Adult",3,"M",2,2024,"H2023_R2024"
"S003000","O06",2025-06-25,"05:03","NP",43.66138,-116.14456,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,52.7,"Adult",3,"M",2,NA,NA
"S003001","O09",2025-04-28,"10:00","WC",43.62585,-116.18808,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,109.5,"Adult",3,"F",1,NA,NA
"S003002","O01",2025-07-03,"05:17","LC",43.57582,-116.19392,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,36.5,"Hatch-year",1,"F",1,NA,NA
"S003003","O07",2025-06-11,"06:59","WC",43.61796,-116.18835,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,73.5,"Hatch-year",1,NA,NA,NA,NA
"S003004","O10",2025-06-27,"09:57","BR",43.60744,-116.21319,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,90.9,"Adult",3,"F",1,NA,NA
"S003005","O07",2025-04-28,"10:27","MR",43.64608,-116.23276,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,40.9,"Second-year",2,"M",2,NA,NA
"S003006","O07",2025-07-20,"09:30","SR",43.54566,-116.22567,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,118,"Adult",3,"M",2,NA,NA
"S003007","O07",2025-05-18,"10:24","MR",43.63346,-116.2351,"Song Sparrow","SOSP","Reintroduced","Green",1,"B96450",11.8,"Hatch-year",1,"F",1,2025,"H2025_R2025"
"S003008","O08",2025-05-02,"09:10","WC",43.62273,-116.18011,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,25,"Adult",3,"F",1,NA,NA
"S003009","O05",2025-07-17,"10:54","BR",43.62268,-116.22007,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,NA,"Adult",3,NA,NA,NA,NA
"S003010","O05",2025-07-23,"10:06","BR",43.61767,-116.20574,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,105,"Hatch-year",1,"F",1,NA,NA
"S003011","O04",2025-04-22,"05:26","LC",43.58571,-116.19636,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,71.4,"Hatch-year",1,"M",2,NA,NA
"S003012","O11",2025-04-04,"07:39","NP",43.65411,-116.15282,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,120,"Second-year",2,NA,NA,NA,NA
